Date,Value,Daily_PnL,Deposits,Total PNL,Cumulative PNL
5/4/2025,41320.98774,53.74896,,53.74896,-13921.01226
6/4/2025,40520.51886,-800.46888,,-800.46888,-14721.48114
7/4/2025,43026.38523,2505.86637,,2505.86637,-12215.61477
8/4/2025,43123.05868,96.67345,-3000,-2903.32655,-15118.94132
9/4/2025,44995.66509,1872.60641,,1872.60641,-13246.33491
10/4/2025,44995.66509,0,,0,-13246.33491
11/4/2025,45969.09431,973.42922,,973.42922,-12272.90569
12/4/2025,46601.21054,632.11623,-3000,-2367.88377,-14640.78946
13/4/2025,47677.02246,1075.81192,,1075.81192,-13564.97754
14/4/2025,48494.7276,817.70514,,817.70514,-12747.2724
15/4/2025,49640.16199,1145.43439,,1145.43439,-11601.83801
16/4/2025,50342.80625,702.64426,,702.64426,-10899.19375
17/4/2025,49626.48116,-716.32509,,-716.32509,-11615.51884
18/4/2025,50904.62663,1278.14547,-2000,-721.85453,-12337.37337
19/4/2025,51062.21008,157.58345,,157.58345,-12179.78992
20/4/2025,54221.21008,3159,,3159,-9020.78992
21/4/2025,56819.21008,2598,,2598,-6422.78992
22/4/2025,56498.21008,-321,,-321,-6743.78992
23/4/2025,52979.21008,-3519,,-3519,-10262.78992
24/4/2025,55268.79345,2289.58337,-3500,-1210.41663,-11473.20655
25/4/2025,55574.10344,305.30999,,305.30999,-11167.89656
26/4/2025,56160.76557,586.66213,,586.66213,-10581.23443
27/4/2025,55872.94085,-287.82472,,-287.82472,-10869.05915
28/4/2025,55802.26269,-70.67816,,-70.67816,-10939.73731
29/4/2025,57245.91621,1443.65352,,1443.65352,-9496.08379
30/4/2025,60545.91621,3300,,3300,-6196.08379
1/5/2025,59874.14284,-671.77337,,-671.77337,-6867.85716
2/5/2025,62613.4715,2739.32866,,2739.32866,-4128.5285
3/5/2025,63898.22551,1284.75401,,1284.75401,-2843.77449
4/5/2025,64816.82205,918.59654,,918.59654,-1925.17795
5/5/2025,65624.79291,807.97086,,807.97086,-1117.20709
6/5/2025,67613.35382,1988.56091,,1988.56091,871.35382
7/5/2025,67819.75098,206.39716,,206.39716,1077.75098
8/5/2025,66686.97001,-1132.78097,,-1132.78097,-55.02999
9/5/2025,68267.89586,1580.92585,,1580.92585,1525.89586
10/5/2025,70290.98241,2023.08655,,2023.08655,3548.98241
11/5/2025,68999.57956,-1291.40285,,-1291.40285,2257.57956
12/5/2025,70317.69766,1318.1181,,1318.1181,3575.69766
13/5/2025,69978.8327,-338.86496,,-338.86496,3236.8327
14/5/2025,71154.23212,1175.39942,,1175.39942,4412.23212
15/5/2025,71593.23212,439,,439,4851.23212
16/5/2025,72743.23212,1150,,1150,6001.23212
17/5/2025,71743.23212,-1000,,-1000,5001.23212
18/5/2025,70743.23212,-1000,,-1000,4001.23212
19/5/2025,72726.23212,1983,,1983,5984.23212
20/5/2025,72899.5033,173.27118,,173.27118,6157.5033
21/5/2025,73185.70068,286.19738,,286.19738,6443.70068
22/5/2025,74310.69852,1124.99784,,1124.99784,7568.69852
23/5/2025,73088.51936,-1222.17916,,-1222.17916,6346.51936
24/5/2025,73023.15043,-65.36893,,-65.36893,6281.15043
25/5/2025,71031.15447,-1991.99596,,-1991.99596,4289.15447
26/5/2025,71956.08545,924.93098,,924.93098,5214.08545
27/5/2025,73715.70393,1759.61848,,1759.61848,6973.70393
28/5/2025,74012.59755,296.89362,,296.89362,7270.59755
29/5/2025,71851.78087,-2160.81668,,-2160.81668,5109.78087
30/5/2025,69919.72451,-1932.05636,,-1932.05636,3177.72451
31/5/2025,67868.95943,-2050.76508,,-2050.76508,1126.95943
1/6/2025,66232.0619,-1636.89753,,-1636.89753,-509.9381
2/6/2025,66040.16741,-191.89449,,-191.89449,-701.83259
3/6/2025,66343.81188,303.64447,,303.64447,-398.18812
4/6/2025,67534.49422,1190.68234,,1190.68234,792.49422
5/6/2025,69953.37087,2418.87665,,2418.87665,3211.37087
6/6/2025,70644.85117,691.4803,,691.4803,3902.85117
7/6/2025,69288.96474,-1355.88643,,-1355.88643,2546.96474
8/6/2025,68052.7969,-1236.16784,,-1236.16784,1310.7969
9/6/2025,70252.04029,2199.24339,-4500,-2300.75661,-989.95971
10/6/2025,69185.50428,-1066.53601,,-1066.53601,-2056.49572
11/6/2025,68485.45767,-700.04661,,-700.04661,-2756.54233
12/6/2025,70594.01966,2108.56199,,2108.56199,-647.98034
13/6/2025,73703.01966,3109,,3109,2461.01966
14/6/2025,75934.01966,2231,,2231,4692.01966
15/6/2025,76324.67156,390.6519,-500,-109.3481,4582.67156
16/6/2025,75731.68108,-592.99048,,-592.99048,3989.68108
17/6/2025,75618.02113,-113.65995,,-113.65995,3876.02113
18/6/2025,74517.79858,-1100.22255,,-1100.22255,2775.79858
19/6/2025,75589.39874,1071.60016,,1071.60016,3847.39874
20/6/2025,74571.99009,-1017.40865,,-1017.40865,2829.99009
21/6/2025,74215.03199,-356.9581,,-356.9581,2473.03199
22/6/2025,74112.29033,-102.74166,,-102.74166,2370.29033
23/6/2025,72626.32685,-1485.96348,,-1485.96348,884.32685
24/6/2025,75212.00342,2585.67657,,2585.67657,3470.00342
25/6/2025,77143.87778,1931.87436,-4500,-2568.12564,901.87778
26/6/2025,77977.87778,834,,834,1735.87778
27/6/2025,77863.87778,-114,,-114,1621.87778
28/6/2025,77766.11923,-97.75855,,-97.75855,1524.11923
29/6/2025,77541.11923,-225,,-225,1299.11923
30/6/2025,76523.11923,-1018,,-1018,281.11923
1/7/2025,77523.11923,1000,,1000,1281.11923
2/7/2025,77190.11923,-333,,-333,948.11923
3/7/2025,77113.87497,-76.24426,,-76.24426,871.87497
4/7/2025,83113.87497,6000,,6000,6871.87497
5/7/2025,82839.91247,-273.9625,,-273.9625,6597.91247
6/7/2025,80529.91247,-2310,,-2310,4287.91247
7/7/2025,77097.64022,-3432.27225,,-3432.27225,855.64022
8/7/2025,73782.64022,-3315,,-3315,-2459.35978
9/7/2025,77468.98554,3686.34532,,3686.34532,1226.98554
10/7/2025,77544.67069,75.68515,,75.68515,1302.67069
11/7/2025,77190.67069,-354,,-354,948.67069
12/7/2025,76105.95925,-1084.71144,,-1084.71144,-136.04075
13/7/2025,79210.17902,3104.21977,-2000,1104.21977,968.17902
14/7/2025,79858.53016,648.35114,,648.35114,1616.53016
15/7/2025,79758.53016,-100,,-100,1516.53016
16/7/2025,79137.07183,-621.45833,,-621.45833,895.07183
17/7/2025,77389.12135,-1747.95048,,-1747.95048,-852.87865
18/7/2025,78397.62713,1008.50578,,1008.50578,155.62713
19/7/2025,81985.67747,3588.05034,-2000,1588.05034,1743.67747
20/7/2025,79652.32494,-2333.35253,,-2333.35253,-589.67506
21/7/2025,81514.96908,1862.64414,,1862.64414,1272.96908
22/7/2025,79704.90647,-1810.06261,,-1810.06261,-537.09353
23/7/2025,80701.46324,996.55677,,996.55677,459.46324
24/7/2025,83646.62424,2945.161,,2945.161,3404.62424
25/7/2025,86295.77319,2649.14895,,2649.14895,6053.77319
26/7/2025,87436.65428,1140.88109,,1140.88109,7194.65428
27/7/2025,90037.99794,2601.34366,,2601.34366,9795.99794
28/7/2025,88286.10915,-1751.88879,,-1751.88879,8044.10915
29/7/2025,89967.36448,1681.25533,,1681.25533,9725.36448
30/7/2025,92124.11293,2156.74845,,2156.74845,11882.11293
31/7/2025,91181.08827,-943.02466,,-943.02466,10939.08827
1/8/2025,91181.08827,0,,0,10939.08827
2/8/2025,90205.97696,-975.11131,,-975.11131,9963.97696
3/8/2025,89877.3578,-328.61916,,-328.61916,9635.3578
4/8/2025,89051.4812,-825.8766,,-825.8766,8809.4812
5/8/2025,92410.48933,3359.00813,,3359.00813,12168.48933
6/8/2025,92410.48933,0,,0,12168.48933
7/8/2025,94625.48933,2215,,2215,14383.48933
8/8/2025,97840.48933,3215,,3215,17598.48933
9/8/2025,95489.48933,-2351,,-2351,15247.48933
10/8/2025,93771.74746,-1717.74187,,-1717.74187,13529.74746
11/8/2025,97364.39012,3592.64266,-2500,1092.64266,14622.39012
12/8/2025,100180.2231,2815.83298,,2815.83298,17438.2231
13/8/2025,99877.0967,-303.1264,,-303.1264,17135.0967
14/8/2025,97730.0967,-2147,,-2147,14988.0967
15/8/2025,100440.37,2710.2733,,2710.2733,17698.37
16/8/2025,100196.7134,-243.6566,,-243.6566,17454.7134
17/8/2025,100387.7336,191.0202,,191.0202,17645.7336
18/8/2025,101697.0857,1309.3521,,1309.3521,18955.0857
19/8/2025,102563.5449,866.4592,,866.4592,19821.5449
20/8/2025,101547.8624,-1015.6825,,-1015.6825,18805.8624
21/8/2025,100044.5165,-1503.3459,,-1503.3459,17302.5165
22/8/2025,100636.758,592.2415,,592.2415,17894.758
23/8/2025,101101.9486,465.1906,,465.1906,18359.9486
24/8/2025,104051.9486,2950,,2950,21309.9486
25/8/2025,101719.5994,-2332.3492,,-2332.3492,18977.5994
26/8/2025,100364.5994,-1355,,-1355,17622.5994
27/8/2025,98186.59936,-2178.00004,,-2178.00004,15444.59936
28/8/2025,98986.65347,800.05411,,800.05411,16244.65347
29/8/2025,100878.1905,1891.53703,,1891.53703,18136.1905
30/8/2025,101499.5016,621.3111,,621.3111,18757.5016
31/8/2025,103569.4831,2069.9815,,2069.9815,20827.4831
1/9/2025,102658.2689,-911.2142,,-911.2142,19916.2689
2/9/2025,102587.5598,-70.7091,,-70.7091,19845.5598
3/9/2025,102917.2547,329.6949,,329.6949,20175.2547
4/9/2025,102027.6692,-889.5855,,-889.5855,19285.6692
5/9/2025,102696.162,668.4928,,668.4928,19954.162
6/9/2025,105257.7982,2561.6362,,2561.6362,22515.7982
7/9/2025,107415.7982,2158,,2158,24673.7982
8/9/2025,109572.4401,2156.6419,,2156.6419,26830.4401
9/9/2025,111238.991,1666.5509,,1666.5509,28496.991
10/9/2025,114688.991,3450,,3450,31946.991
11/9/2025,112337.991,-2351,,-2351,29595.991
12/9/2025,109122.991,-3215,,-3215,26380.991
13/9/2025,110798.991,1676,,1676,28056.991
14/9/2025,111798.991,1000,-1500,-500,27556.991
15/9/2025,114580.812,2781.821,,2781.821,30338.812
16/9/2025,114367.3876,-213.4244,,-213.4244,30125.3876
17/9/2025,113109.3876,-1258,,-1258,28867.3876
18/9/2025,115296.752,2187.3644,,2187.3644,31054.752
19/9/2025,114263.6637,-1033.0883,,-1033.0883,30021.6637
20/9/2025,115973.2223,1709.5586,,1709.5586,31731.2223
21/9/2025,117062.0596,1088.8373,,1088.8373,32820.0596
22/9/2025,115188.1755,-1873.8841,,-1873.8841,30946.1755
23/9/2025,116871.5319,1683.3564,,1683.3564,32629.5319
24/9/2025,116984.888,113.3561,,113.3561,32742.888
25/9/2025,117773.9735,789.0855,,789.0855,33531.9735
26/9/2025,117567.6322,-206.3413,,-206.3413,33325.6322
27/9/2025,113973.5268,-3594.1054,,-3594.1054,29731.5268
28/9/2025,114669.4835,695.9567,,695.9567,30427.4835
29/9/2025,113652.4065,-1017.077,,-1017.077,29410.4065
30/9/2025,112233.6852,-1418.7213,,-1418.7213,27991.6852
1/10/2025,113253.3319,1019.6467,,1019.6467,29011.3319
2/10/2025,116548.2459,3294.914,,3294.914,32306.2459
3/10/2025,114532.5099,-2015.736,,-2015.736,30290.5099
4/10/2025,113262.6656,-1269.8443,,-1269.8443,29020.6656
5/10/2025,112290.4794,-972.1862,,-972.1862,28048.4794
6/10/2025,109290.4448,-3000.0346,,-3000.0346,25048.4448
7/10/2025,111657.0779,2366.6331,,2366.6331,27415.0779
8/10/2025,111623.2517,-33.8262,,-33.8262,27381.2517
9/10/2025,113339.5155,1716.2638,,1716.2638,29097.5155
10/10/2025,108574.5155,-4765,,-4765,24332.5155
13/10/2025,110452,1877.4845,,1877.4845,26210
14/10/2025,112000,1548,,1548,27758
15/10/2025,110521,-1479,,-1479,26279
16/10/2025,108000,-2521,,-2521,23758
17/10/2025,105479,-2521,,-2521,21237
18/10/2025,107963,2484,,2484,23721
19/10/2025,108000,37,,37,23758
20/10/2025,108989,989,,989,24747
21/10/2025,108000,-989,,-989,23758
22/10/2025,108761,761,,761,24519
23/10/2025,107813,-948,,-948,23571
24/10/2025,109602,1789,,1789,25360
25/10/2025,110000,398,,398,25758
26/10/2025,110000,0,,0,25758
27/10/2025,110000,0,,0,25758
28/10/2025,110893,893,,893,26651
29/10/2025,109121,-1772,,-1772,24879
30/10/2025,110000,879,,879,25758
31/10/2025,109000,-1000,,-1000,24758
